Train: wpb=2048, num_updates=200, accuracy=1.8, loss=82.26
Train: wpb=2048, num_updates=500, accuracy=2.3, loss=48.63
Train: wpb=2048, num_updates=1000, accuracy=4.2, loss=30.14
Train: wpb=2048, num_updates=2000, accuracy=7.9, loss=18.81
Train: wpb=2048, num_updates=3000, accuracy=10.2, loss=14.84
Train: wpb=2048, num_updates=4000, accuracy=11.9, loss=12.78
Train: wpb=2048, num_updates=5000, accuracy=13.5, loss=11.48
Train: wpb=2048, num_updates=6000, accuracy=15.0, loss=10.56
Train: wpb=2048, num_updates=7000, accuracy=16.3, loss=9.87
Train: wpb=2048, num_updates=8000, accuracy=17.5, loss=9.32
Train: wpb=2048, num_updates=9000, accuracy=18.6, loss=8.88
Train: wpb=2048, num_updates=10000, accuracy=19.5, loss=8.51
Train: wpb=2048, num_updates=11000, accuracy=20.3, loss=8.20
Train: wpb=2048, num_updates=12000, accuracy=21.1, loss=7.94
Train: wpb=2048, num_updates=13000, accuracy=21.7, loss=7.71
Train: wpb=2048, num_updates=14000, accuracy=22.3, loss=7.51
Train: wpb=2048, num_updates=15000, accuracy=22.9, loss=7.33
Train: wpb=2048, num_updates=16000, accuracy=23.4, loss=7.17
Train: wpb=2048, num_updates=17000, accuracy=23.8, loss=7.02
Train: wpb=2048, num_updates=18000, accuracy=24.3, loss=6.89
Train: wpb=2048, num_updates=19000, accuracy=24.7, loss=6.77
Train: wpb=2048, num_updates=20000, accuracy=25.1, loss=6.66
Train: wpb=2048, num_updates=21000, accuracy=25.4, loss=6.56
Train: wpb=2048, num_updates=22000, accuracy=25.8, loss=6.47
Train: wpb=2048, num_updates=23000, accuracy=26.1, loss=6.39
Train: wpb=2048, num_updates=24000, accuracy=26.4, loss=6.30
Train: wpb=2048, num_updates=25000, accuracy=26.7, loss=6.23
Train: wpb=2048, num_updates=26000, accuracy=27.0, loss=6.16
Train: wpb=2048, num_updates=27000, accuracy=27.2, loss=6.09
Train: wpb=2048, num_updates=28000, accuracy=27.5, loss=6.03
Train: wpb=2048, num_updates=29000, accuracy=27.7, loss=5.97
Train: wpb=2048, num_updates=30000, accuracy=27.9, loss=5.92
Train: wpb=2048, num_updates=31000, accuracy=28.1, loss=5.86
Train: wpb=2048, num_updates=32000, accuracy=28.3, loss=5.81
Train: wpb=2048, num_updates=33000, accuracy=28.5, loss=5.77
Train: wpb=2048, num_updates=34000, accuracy=28.7, loss=5.72
Train: wpb=2048, num_updates=35000, accuracy=28.9, loss=5.68
Train: wpb=2048, num_updates=36000, accuracy=29.1, loss=5.64
Train: wpb=2048, num_updates=37000, accuracy=29.3, loss=5.60
Train: wpb=2048, num_updates=38000, accuracy=29.4, loss=5.56
Train: wpb=2048, num_updates=39000, accuracy=29.6, loss=5.52
Train: wpb=2047, num_updates=39177, accuracy=29.6, loss=5.52
| epoch 000 | train accuracy=29.6%, train loss=5.52
| epoch 000 | valid accuracy=37.0%, valid loss=4.00 (wikipedia)
| epoch 000 | valid accuracy=30.2%, valid loss=4.72 (El Periódico)
Train: wpb=2048, num_updates=200, accuracy=35.8, loss=4.12
Train: wpb=2048, num_updates=500, accuracy=35.8, loss=4.11
Train: wpb=2048, num_updates=1000, accuracy=35.9, loss=4.11
Train: wpb=2048, num_updates=2000, accuracy=35.9, loss=4.10
Train: wpb=2048, num_updates=3000, accuracy=35.9, loss=4.10
Train: wpb=2048, num_updates=4000, accuracy=36.0, loss=4.09
Train: wpb=2048, num_updates=5000, accuracy=36.0, loss=4.09
Train: wpb=2048, num_updates=6000, accuracy=36.1, loss=4.08
Train: wpb=2048, num_updates=7000, accuracy=36.1, loss=4.08
Train: wpb=2048, num_updates=8000, accuracy=36.1, loss=4.07
Train: wpb=2048, num_updates=9000, accuracy=36.2, loss=4.07
Train: wpb=2048, num_updates=10000, accuracy=36.2, loss=4.06
Train: wpb=2048, num_updates=11000, accuracy=36.2, loss=4.06
Train: wpb=2048, num_updates=12000, accuracy=36.3, loss=4.05
Train: wpb=2048, num_updates=13000, accuracy=36.3, loss=4.05
Train: wpb=2048, num_updates=14000, accuracy=36.3, loss=4.04
Train: wpb=2048, num_updates=15000, accuracy=36.4, loss=4.04
Train: wpb=2048, num_updates=16000, accuracy=36.4, loss=4.03
Train: wpb=2048, num_updates=17000, accuracy=36.4, loss=4.03
Train: wpb=2048, num_updates=18000, accuracy=36.5, loss=4.03
Train: wpb=2048, num_updates=19000, accuracy=36.5, loss=4.02
Train: wpb=2048, num_updates=20000, accuracy=36.5, loss=4.02
Train: wpb=2048, num_updates=21000, accuracy=36.6, loss=4.01
Train: wpb=2048, num_updates=22000, accuracy=36.6, loss=4.01
Train: wpb=2048, num_updates=23000, accuracy=36.6, loss=4.00
Train: wpb=2048, num_updates=24000, accuracy=36.7, loss=4.00
Train: wpb=2048, num_updates=25000, accuracy=36.7, loss=4.00
Train: wpb=2048, num_updates=26000, accuracy=36.7, loss=3.99
Train: wpb=2048, num_updates=27000, accuracy=36.7, loss=3.99
Train: wpb=2048, num_updates=28000, accuracy=36.8, loss=3.98
Train: wpb=2048, num_updates=29000, accuracy=36.8, loss=3.98
Train: wpb=2048, num_updates=30000, accuracy=36.8, loss=3.98
Train: wpb=2048, num_updates=31000, accuracy=36.8, loss=3.97
Train: wpb=2048, num_updates=32000, accuracy=36.9, loss=3.97
Train: wpb=2048, num_updates=33000, accuracy=36.9, loss=3.97
Train: wpb=2048, num_updates=34000, accuracy=36.9, loss=3.96
Train: wpb=2048, num_updates=35000, accuracy=36.9, loss=3.96
Train: wpb=2048, num_updates=36000, accuracy=37.0, loss=3.96
Train: wpb=2048, num_updates=37000, accuracy=37.0, loss=3.95
Train: wpb=2048, num_updates=38000, accuracy=37.0, loss=3.95
Train: wpb=2048, num_updates=39000, accuracy=37.0, loss=3.95
Train: wpb=2047, num_updates=39177, accuracy=37.0, loss=3.95
| epoch 001 | train accuracy=37.0%, train loss=3.95
| epoch 001 | valid accuracy=39.0%, valid loss=3.72 (wikipedia)
| epoch 001 | valid accuracy=31.5%, valid loss=4.51 (El Periódico)
Train: wpb=2048, num_updates=200, accuracy=38.1, loss=3.78
Train: wpb=2048, num_updates=500, accuracy=38.2, loss=3.78
Train: wpb=2048, num_updates=1000, accuracy=38.2, loss=3.79
Train: wpb=2048, num_updates=2000, accuracy=38.1, loss=3.78
Train: wpb=2048, num_updates=3000, accuracy=38.2, loss=3.78
Train: wpb=2048, num_updates=4000, accuracy=38.2, loss=3.78
Train: wpb=2048, num_updates=5000, accuracy=38.2, loss=3.78
Train: wpb=2048, num_updates=6000, accuracy=38.2, loss=3.78
Train: wpb=2048, num_updates=7000, accuracy=38.2, loss=3.78
Train: wpb=2048, num_updates=8000, accuracy=38.2, loss=3.78
Train: wpb=2048, num_updates=9000, accuracy=38.2, loss=3.78
Train: wpb=2048, num_updates=10000, accuracy=38.2, loss=3.77
Train: wpb=2048, num_updates=11000, accuracy=38.2, loss=3.77
Train: wpb=2048, num_updates=12000, accuracy=38.2, loss=3.77
Train: wpb=2048, num_updates=13000, accuracy=38.3, loss=3.77
Train: wpb=2048, num_updates=14000, accuracy=38.3, loss=3.77
Train: wpb=2048, num_updates=15000, accuracy=38.3, loss=3.77
Train: wpb=2048, num_updates=16000, accuracy=38.3, loss=3.76
Train: wpb=2048, num_updates=17000, accuracy=38.3, loss=3.76
Train: wpb=2048, num_updates=18000, accuracy=38.3, loss=3.76
Train: wpb=2048, num_updates=19000, accuracy=38.3, loss=3.76
Train: wpb=2048, num_updates=20000, accuracy=38.3, loss=3.76
Train: wpb=2048, num_updates=21000, accuracy=38.4, loss=3.76
Train: wpb=2048, num_updates=22000, accuracy=38.4, loss=3.75
Train: wpb=2048, num_updates=23000, accuracy=38.4, loss=3.75
Train: wpb=2048, num_updates=24000, accuracy=38.4, loss=3.75
Train: wpb=2048, num_updates=25000, accuracy=38.4, loss=3.75
Train: wpb=2048, num_updates=26000, accuracy=38.4, loss=3.75
Train: wpb=2048, num_updates=27000, accuracy=38.4, loss=3.75
Train: wpb=2048, num_updates=28000, accuracy=38.4, loss=3.75
Train: wpb=2048, num_updates=29000, accuracy=38.5, loss=3.74
Train: wpb=2048, num_updates=30000, accuracy=38.5, loss=3.74
Train: wpb=2048, num_updates=31000, accuracy=38.5, loss=3.74
Train: wpb=2048, num_updates=32000, accuracy=38.5, loss=3.74
Train: wpb=2048, num_updates=33000, accuracy=38.5, loss=3.74
Train: wpb=2048, num_updates=34000, accuracy=38.5, loss=3.74
Train: wpb=2048, num_updates=35000, accuracy=38.5, loss=3.73
Train: wpb=2048, num_updates=36000, accuracy=38.5, loss=3.73
Train: wpb=2048, num_updates=37000, accuracy=38.5, loss=3.73
Train: wpb=2048, num_updates=38000, accuracy=38.5, loss=3.73
Train: wpb=2048, num_updates=39000, accuracy=38.6, loss=3.73
Train: wpb=2047, num_updates=39177, accuracy=38.6, loss=3.73
| epoch 002 | train accuracy=38.6%, train loss=3.73
| epoch 002 | valid accuracy=39.9%, valid loss=3.61 (wikipedia)
| epoch 002 | valid accuracy=32.0%, valid loss=4.43 (El Periódico)
Train: wpb=2048, num_updates=200, accuracy=39.2, loss=3.64
Train: wpb=2048, num_updates=500, accuracy=39.2, loss=3.63
Train: wpb=2048, num_updates=1000, accuracy=39.2, loss=3.63
