Train: wpb=2048, num_updates=200, accuracy=14.9, loss=6.83
Train: wpb=2048, num_updates=500, accuracy=17.9, loss=6.37
Train: wpb=2048, num_updates=1000, accuracy=20.7, loss=6.03
Train: wpb=2048, num_updates=2000, accuracy=23.7, loss=5.69
Train: wpb=2048, num_updates=3000, accuracy=25.5, loss=5.51
Train: wpb=2048, num_updates=4000, accuracy=26.8, loss=5.38
Train: wpb=2048, num_updates=5000, accuracy=27.7, loss=5.29
Train: wpb=2048, num_updates=6000, accuracy=28.5, loss=5.21
Train: wpb=2048, num_updates=7000, accuracy=29.1, loss=5.15
Train: wpb=2048, num_updates=8000, accuracy=29.6, loss=5.10
Train: wpb=2048, num_updates=9000, accuracy=30.0, loss=5.05
Train: wpb=2048, num_updates=10000, accuracy=30.4, loss=5.01
Train: wpb=2048, num_updates=11000, accuracy=30.7, loss=4.97
Train: wpb=2048, num_updates=12000, accuracy=31.0, loss=4.93
Train: wpb=2048, num_updates=13000, accuracy=31.3, loss=4.90
Train: wpb=2048, num_updates=14000, accuracy=31.5, loss=4.88
Train: wpb=2048, num_updates=15000, accuracy=31.8, loss=4.85
Train: wpb=2048, num_updates=16000, accuracy=32.0, loss=4.83
Train: wpb=2048, num_updates=17000, accuracy=32.2, loss=4.80
Train: wpb=2048, num_updates=18000, accuracy=32.3, loss=4.78
Train: wpb=2048, num_updates=19000, accuracy=32.5, loss=4.76
Train: wpb=2048, num_updates=20000, accuracy=32.7, loss=4.75
Train: wpb=2048, num_updates=21000, accuracy=32.8, loss=4.73
Train: wpb=2048, num_updates=22000, accuracy=32.9, loss=4.71
Train: wpb=2048, num_updates=23000, accuracy=33.1, loss=4.70
Train: wpb=2048, num_updates=24000, accuracy=33.2, loss=4.68
Train: wpb=2048, num_updates=25000, accuracy=33.3, loss=4.67
Train: wpb=2048, num_updates=26000, accuracy=33.4, loss=4.66
Train: wpb=2048, num_updates=27000, accuracy=33.5, loss=4.65
Train: wpb=2048, num_updates=28000, accuracy=33.6, loss=4.64
Train: wpb=2048, num_updates=29000, accuracy=33.7, loss=4.62
Train: wpb=2048, num_updates=30000, accuracy=33.8, loss=4.61
Train: wpb=2048, num_updates=31000, accuracy=33.9, loss=4.60
Train: wpb=2048, num_updates=32000, accuracy=33.9, loss=4.59
Train: wpb=2048, num_updates=33000, accuracy=34.0, loss=4.59
Train: wpb=2048, num_updates=34000, accuracy=34.1, loss=4.58
Train: wpb=2048, num_updates=35000, accuracy=34.2, loss=4.57
Train: wpb=2048, num_updates=36000, accuracy=34.2, loss=4.56
Train: wpb=2048, num_updates=37000, accuracy=34.3, loss=4.55
Train: wpb=2048, num_updates=38000, accuracy=34.4, loss=4.55
Train: wpb=2048, num_updates=39000, accuracy=34.4, loss=4.54
Train: wpb=2047, num_updates=39177, accuracy=34.5, loss=4.54
| epoch 000 | train accuracy=34.5%, train loss=4.54
| epoch 000 | valid accuracy=37.2%, valid loss=4.18 (wikipedia)
| epoch 000 | valid accuracy=30.3%, valid loss=4.91 (El Periódico)
Train: wpb=2048, num_updates=200, accuracy=37.2, loss=4.24
Train: wpb=2048, num_updates=500, accuracy=37.2, loss=4.23
Train: wpb=2048, num_updates=1000, accuracy=37.2, loss=4.23
Train: wpb=2048, num_updates=2000, accuracy=37.3, loss=4.23
Train: wpb=2048, num_updates=3000, accuracy=37.2, loss=4.23
Train: wpb=2048, num_updates=4000, accuracy=37.2, loss=4.23
Train: wpb=2048, num_updates=5000, accuracy=37.2, loss=4.23
Train: wpb=2048, num_updates=6000, accuracy=37.3, loss=4.23
Train: wpb=2048, num_updates=7000, accuracy=37.3, loss=4.22
Train: wpb=2048, num_updates=8000, accuracy=37.3, loss=4.22
Train: wpb=2048, num_updates=9000, accuracy=37.3, loss=4.22
Train: wpb=2048, num_updates=10000, accuracy=37.3, loss=4.22
Train: wpb=2048, num_updates=11000, accuracy=37.3, loss=4.22
Train: wpb=2048, num_updates=12000, accuracy=37.3, loss=4.22
Train: wpb=2048, num_updates=13000, accuracy=37.3, loss=4.22
Train: wpb=2048, num_updates=14000, accuracy=37.4, loss=4.21
Train: wpb=2048, num_updates=15000, accuracy=37.4, loss=4.21
Train: wpb=2048, num_updates=16000, accuracy=37.4, loss=4.21
Train: wpb=2048, num_updates=17000, accuracy=37.4, loss=4.21
Train: wpb=2048, num_updates=18000, accuracy=37.4, loss=4.21
Train: wpb=2048, num_updates=19000, accuracy=37.4, loss=4.21
